date,rating,description,hotel_name,city,country,language
2022-04-28,10,Very clean and super family friendly hotel. The service was amazing; and the staff was even better. Great pool access and beach views. Highly recommend!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-27,10,Best vacation ever!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-27,10,Great location away from loud and busy bar/club area but walkable to bars/clubs. (hence; you get great sleep in a quiet peaceful environment) Their breakfast buffet had a variety of food; and all are very delicious. They offer great amenities including the in-room COVID testing for those needed.,InterContinental Presidente,Cancun,Mexico,en
2022-04-26,10,Amazing hotel and their staff were all professional. Stayed at the Mont Blanc penthouse and wow… what an awesome room with a great balcony overseeing the city and almost to the lake. I would definitely stay here again.,Warwick Geneva,Geneva,Switzerland,en
2022-04-25,10,Fast check in ; very friendly front desk; help me with Wi-Fi too. Perfect location; cross the train station; comfy bed.,Warwick Geneva,Geneva,Switzerland,en
2022-04-24,10,Excellent and diligent customer service..,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-23,10,The staff is very helpful and the hotel is situated right next to the casino.,Fairmont Monte Carlo,Monaco,France,en
2022-04-23,10,Einzigartiges Bett in einem unglaublichen Zimmer mit wunderschöner Aussicht. Die Lage ist toll; gleich neben dem Bahnhof und nur ein paar Gehminuten vom See entfernt.,Warwick Geneva,Geneva,Switzerland,de
2022-04-23,8,The location,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-22,10,Loved that every single employee was so attentive .,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-22,10,Beautiful and clean rooms! Food was delicious! Service was great! Will definitely stay here again!,InterContinental Presidente,Cancun,Mexico,en
2022-04-21,10,Everything from inside to outside experience was superb!! We were very impressed with the entire stay and thank you Hyatt and Expedia.,Hyatt Regency Palais,Nice,France,en
2022-04-21,10,We were very happy with our stay at this resort. The service was very good and all of the staff was friendly and helpful. The quality of the food at all of the restaurants was excellent.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-21,10,Foods are delicious and variety. Customer service is excellent!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-21,10,"This hotel is a perfect fit for families and couples who want to have a relaxing atmosphere. It is in a great location that allows you to visit the ""downtown"" area within a walking distance or take a taxi. The back of the hotel was by far my favorite. Very clean and friendly staff. Also; the best view of the ocean with plenty of activities.",InterContinental Presidente,Cancun,Mexico,en
2022-04-20,8,Läget mycket bra om man reser med tåg då hotellet finns precis mittemot tågstationen. Rummet var rent men skulle behövas uppdateras och renoveras. Inredningen är gammaldags och det var t.ex. svårt att hitta uttag för att ladda mobilen.,Warwick Geneva,Geneva,Switzerland,sv
2022-04-20,10,The staff is great. I have stayed here twice and both times have been awesome. I will be staying here again. :),Grand Fiesta Americana,Cancun,Mexico,en
2022-04-20,10,Excellent stay - great resort; great service; great food.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-20,2,Horrible sound proofing; broken in-suite equipment; loud AC; slow and clueless staff and mediocre breakfast buffet; beach is ok; if you expect nice and relaxing stay - look somewhere else. To see my full review (4K character) you can check google maps.,InterContinental Presidente,Cancun,Mexico,en
2022-04-19,8,Gefallen hast uns der Service des Personals im Bar/Restaurant Bereich … weniger gefallen hat uns die Sauberkeit der Toiletten für diesen Bereich.,Fairmont Monte Carlo,Monaco,France,de
2022-04-19,8,Todo muy limpio y tranquilo; excelente servicio de todo el personal.,InterContinental Presidente,Cancun,Mexico,es
2022-04-18,8,Veldig bra,barriere-le-majestic,Cannes,France,nl
2022-04-18,10,We had an excellent stay overall. Staff is very friendly and helpful. Swimming pool is great and the beach is absolutely gorgeous. They have plenty of clean towels by the beach and lots of bars to order drinks and food spread in the pool area. Air con works very well and food is good but not amazing.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-18,10,Beautiful property and top notch service.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-18,10,This hotel resort provides everything you may need. Fantastic place for family vacation.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-17,10,Great result great customer service clean highly recommend it,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-17,10,Great,InterContinental Presidente,Cancun,Mexico,en
2022-04-16,8,The beach was great; the staff were very accommodating and we enjoyed our vacation!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-16,10,We had a great experience. All of the staff were super friendly and helpful. Beautiful property; great beach; excellent pools. Regarding food/restaurants; we had an awesome dinner our last night there at La Joya restaurant which was our favorite. The buffet for breakfast never wowed. We never went for lunch or dinner. The Tuscany Italian restaurant was great. And I forget the name of the seafood restaurant located outside near the pools but our one lunch experience there was good as well. Besides La Joya; which was very good; all of the other food offerings were good but not great. And we didn’t go to the French restaurant because it was an adults only location and we didn’t want split from our kids. But all in all; 5 stars out of 5 is what I would give Grand Fiesta Americana Coral Beach. We totally recommend it and would go there again.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-15,10,The kids club staffs are beyond! Hands down the best in the world !!! Many thanks for the whole team; my son left in tears; didn’t want to leave!!Thank you,barriere-le-majestic,Cannes,France,en
2022-04-15,10,Super,barriere-le-majestic,Cannes,France,en
2022-04-15,10,Centrally located and impeccable customer service!,Fairmont Monte Carlo,Monaco,France,en
2022-04-15,10,We loved our stay. The food was great and we loved the beach!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-15,10,The staff was wonderful. The rooms are decent. Overall it was a good experience.,InterContinental Presidente,Cancun,Mexico,en
2022-04-14,10,Gorgeous property! I was Skeptical because of the other reviews but this was by far my favorite all inclusive resort so far. My husband and I took our 7 and 9 year olds. The staff was so friendly and accommodating. The room was cleaned twice a day and the view from the balcony was unbelievable. The food in every restaurant was delicious. The night entertainment was different and fun every night. There wasn’t much entertainment during the day but the violinist and cello player by the pool was different and beautiful. Definitely a five star resort!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-14,10,Excellent service and hospitality. The food was fresh and great variety daily. The hotel is a bit run down and needs a makeover but the beach makes up for it. The staff is super friendly and go extra mile to make you comfortable.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-14,10,Excellent service,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-13,10,Great stay at a great hotel. Service was excellent; room plenty large enough; and having a regular shower was very nice. Would definitely stay here again!,Hyatt Regency Palais,Nice,France,en
2022-04-12,8,Fantastic service and friendly staff. Excellent experience at spa. Only reason I won’t be going back to this property is the lack of adult only areas on the property. Way too many unruly and inconsiderate kids/parents for my liking.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-12,10,I like that the staff was super friendly and helpful! I didn’t like that the spa/massages were not part of the all inclusive price.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-12,10,I was there with my family and it was an amazing experience for all of us. It was so good that We wanted to extend our stay there but we couldn’t. The only thing that I would like to mention is that the cleaning of our room it wasn’t the best ever. They were cleaning it twice a day and still were some papers and rubbish standing there for 3-4 days. But everything else was perfect,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-11,10,Overall this property was amazing. Friendly staff specially Daniela at the front desk. The drinks at sunset bar were very good; and the Alex he is always around people offering help with a smile.,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-11,10,This location is peaceful; away from the noisy hustle and bustle.  Loved the beach; there are no waves since Islas Mujeres is across the water; so it was swimmable!  The restaurants were great; the staff was friendly and helpful.,InterContinental Presidente,Cancun,Mexico,en
2022-04-10,10,The property was lovely; our room was was very comfortable and had a gorgeous view. The staff was very friendly and accommodating. We had a wonderful stay!,Grand Fiesta Americana,Cancun,Mexico,en
2022-04-09,10,Loved everything about the Hyatt Regency; would definitely stay there again.,Hyatt Regency Palais,Nice,France,en
